spk_id,scrape_prof,assigned_category,is_assigned
id06910,footballer_humanitarian,Athletes,1
id06911,actress,Actors,1
id06912,actress,Actors,1
id06913,actor_producer,Actors,1
id06914,english_model,Actors,1
id06915,news_presenter_newsreader,Media and TV personalities without acting,1
id06916,mexican_television_host_singer,Singers and musicians,1
id06918,defensive_midfielder,Athletes,1
id06920,forward_striker_striker,Athletes,1
id06922,centre_back,Athletes,1
id06926,singer_actress,Actors,1
id06927,singer,Singers and musicians,1
id06928,politician,Politicians,1
id06929,singer_songwriter_musician_dj,Singers and musicians,1
id06930,actress,Actors,1
id06931,musician,Singers and musicians,1
id06932,actress_designer_model,Actors,1
id06934,head_coach,Athletes,1
id06935,musician_singer_songwriter,Singers and musicians,1
id06936,outfielder_infielder_manager_manager,Athletes,1
id06937,minister,Politicians,1
id06938,singer_songwriter_media_personality,Singers and musicians,1
id06939,dutch_professional_football_manager,Athletes,1
id06940,singer,Singers and musicians,1
id06941,current_coach,Athletes,1
id06942,german_politician_of_the_christian_democratic_union,Politicians,1
id06944,british_politician_lobbyist,Politicians,1
id06945,manager,Athletes,1
id06946,politician,Politicians,1
id06948,actor,Actors,1
id06949,american_politician,Politicians,1
id06950,australian_cricketer,Athletes,1
id06951,musician_singer_songwriter,Singers and musicians,1
id06952,politician,Politicians,1
id06953,actor_television_director,Actors,1
id06954,rlp_pr_sr,,0
id06957,politician,Politicians,1
id06958,unk,unk,0
id06960,czech_former_professional_tennis_player,Athletes,1
id06961,norwegian_former_cross_country_skier,Athletes,1
id06962,head_coach,Athletes,1
id06963,unk,unk,0
id06964,full_back_right_back,Athletes,1
id06966,unk,unk,0
id06967,american_former_professional_basketball_player_coach,Athletes,1
id06968,centre_back,Athletes,1
id06969,winger_right_wing,Athletes,1
id06970,television_host_author,Media and TV personalities without acting,1
id06971,golfer,Athletes,1
id06972,singer_songwriter,Singers and musicians,1
id06973,defender_full_back_full_back,Athletes,1
id06974,audio_engineer_recording_engineer,,0
id06976,unk,unk,0
id06982,athlete,Athletes,1
id06983,actor_producer_director,Actors,1
id06984,german_former_professional_tennis_player,Athletes,1
id06985,right_back,Athletes,1
id06986,german_politician,Politicians,1
id06987,retired_german_professional_tennis_player,Athletes,1
id06988,chairman_of_the_liberal_free_democratic_party,Politicians,1
id06989,french_former_competitive_figure_skater,,0
id06990,actor,Actors,1
id06991,second_son_of_jacques_cousteau,,0
id06994,defensive_midfielder,Athletes,1
id06995,centre_back,Athletes,1
id06996,former_french_rugby_union_footballer,Athletes,1
id06997,defender_centre_back_centre_back,Athletes,1
id06998,television_presenter,Media and TV personalities without acting,1
id06999,actress_model_businesswoman,Actors,1
id07001,unk,unk,0
id07002,actress,Actors,1
id07003,actress,Actors,1
id07004,actress,Actors,1
id07005,dutch_actress_in_musical_theatre_in_europe,Actors,1
id07007,co_founder_of_the_danish_people_s_party,Politicians,1
id07008,actress,Actors,1
id07009,colombian_lawyer,Other,1
id07010,politician,Politicians,1
id07011,italian_former_football_referee,Athletes,1
id07012,italian_politician,Politicians,1
id07015,actor,Actors,1
id07017,burundian_army_officer,,0
id07019,author,,0
id07020,french_writer_farmer,Other,1
id07022,striker_striker,Athletes,1
id07026,spanish_reporter_tv_presenter,Media and TV personalities without acting,1
id07031,global_photographic_campaign_that_seeks_to_end_unsustainable_fishing,,0
id07032,actress,Actors,1
id07034,driver,Athletes,1
id07036,tv_host_singer_songwriter,Singers and musicians,1
id07037,swiss_former_footballer_who_played_as_a_midfielder,Athletes,1
id07039,cook_artist_actress_author_television_presenter,Actors,1
id07042,musician,Singers and musicians,1
id07043,actor,Actors,1
id07044,actress_model,Actors,1
id07045,actress_television_presenter_relationship_columnist,Actors,1
id07046,actress_producer_director,Actors,1
id07048,actress_politician,Actors,1
id07049,actress,Actors,1
id07050,model,Actors,1
id07051,actress,Actors,1
id07052,actress,Actors,1
id07053,actress_model,Actors,1
id07054,american_singer_composer,Singers and musicians,1
id07055,actress,Actors,1
id07056,jamaican_politician_who_served_as_prime_minister_of_jamaica,Politicians,1
id07057,italian_former_professional_tennis_player_on_the_atp_tour,Athletes,1
id07058,actor,Actors,1
id07059,first_spanish_second_generation_sannyasi_of_iskcon,,0
id07060,indian_politician,Politicians,1
id07062,bulleted_list_physician_doctor_social_activist,,0
id07063,actress_model,Actors,1
id07064,actress_model,Actors,1
id07065,actress_singer,Actors,1
id07066,singer_songwriter,Singers and musicians,1
id07071,singer_songwriter_actor,Actors,1
id07072,daughter_of_king_hussein_of_jordan,Politicians,1
id07074,sister_in_law_of_king_willem_alexander_of_the_netherlands,Politicians,1
id07076,actress_businesswoman,Actors,1
id07077,actor_director_producer_playback_singer,Actors,1
id07078,actress_model,Actors,1
id07080,actress,Actors,1
id07084,actor_model,Actors,1
id07085,director_producer_screenwriter,Actors,1
id07086,the_pga_tour_champions,,0
id07087,licentiate_in_medicine,,0
id07088,czech_physician,,0
id07089,actor_singer_musician,Actors,1
id07092,actress,Actors,1
id07093,puteri_indonesia_miss_universe_indonesia_miss_universe_indonesia,,0
id07094,rugby_union_positions_fly_half_fly_half,Athletes,1
id07095,vietnamese_name_that_means_soul,,0
id07097,american_hurdler,,0
id07098,singer_songwriter,Singers and musicians,1
id07099,unk,unk,0
id07100,fifth_most_senior_apostle_in_the_church,,0
id07102,actor_singer,Actors,1
id07103,defender_full_back_right_back,Athletes,1
id07104,central_midfielder,Athletes,1
id07105,german_film_production_company_founded_by_max_wiedemann,Actors,1
id07107,american_former_professional_baseball_pitcher,Athletes,1
id07108,actor_screenwriter_film_producer_film_director,Actors,1
id07109,politician,Politicians,1
id07112,actress,Actors,1
id07113,politician,Politicians,1
id07114,american_former_competitive_figure_skater,,0
id07115,actress_comedian,Actors,1
id07116,actress_model,Actors,1
id07117,actress,Actors,1
id07118,singer_songwriter,Singers and musicians,1
id07120,singer_actress,Actors,1
id07121,actress,Actors,1
id07122,musician_songwriter_producer,Actors,1
id07123,actress,Actors,1
id07124,model_actress,Actors,1
id07128,th_premier_of_alberta,,0
id07130,actress_producer,Actors,1
id07131,actor,Actors,1
id07132,singer_songwriter_ref_name_twsd_ref_name_twsd_activist,Singers and musicians,1
id07133,lawyer_magistrate_politician,Politicians,1
id07134,striker_striker,Athletes,1
id07135,actress,Actors,1
id07136,actress,Actors,1
id07137,president,Politicians,1
id07140,member_of_the_european_parliament_between_and,Politicians,1
id07145,defender_defender,Athletes,1
id07146,golfer,Athletes,1
id07148,dominican_former_professional_baseball_shortstop,Athletes,1
id07151,model_actor,Actors,1
id07153,american_professional_mixed_martial_artist,,0
id07154,attacking_midfielder,Athletes,1
id07155,unk,unk,0
id07158,politician,Politicians,1
id07160,actor,Actors,1
id07161,economist,,0
id07162,actress,Actors,1
id07163,singer_musician,Singers and musicians,1
id07164,politician,Politicians,1
id07165,chairman_emeritus,Other,1
id07166,actor_director_screenwriter_social_activist_president,Actors,1
id07167,indian_former_cricket_player_ex_captain,Athletes,1
id07168,actress,Actors,1
id07169,tight_end,,0
id07170,musician,Singers and musicians,1
id07171,german_politician,Politicians,1
id07173,singer_songwriter,Singers and musicians,1
id07175,politician,Politicians,1
id07176,american_former_professional_basketball_player,Athletes,1
id07177,actor,Actors,1
id07178,actor_host_singer,Actors,1
id07179,former_chairman,Other,1
id07180,actress,Actors,1
id07181,politician_lecturer,Politicians,1
id07182,actor_model_model,Actors,1
id07183,actress,Actors,1
id07185,indian_comedian_actor,Actors,1
id07186,media_personality_dancer_actress_politician,Actors,1
id07187,actress,Actors,1
id07188,defensive_midfielder,Athletes,1
id07189,german_former_racing_driver,Athletes,1
id07191,journalist,Media and TV personalities without acting,1
id07192,producer_songwriter,Actors,1
id07194,actor_film_producer_entrepreneur,Actors,1
id07195,actor,Actors,1
id07196,actor,Actors,1
id07197,actress_film_producer_tv_judge,Actors,1
id07198,singer_musician_composer,Singers and musicians,1
id07199,yoga_teacher_businessman,Other,1
id07200,film_director_film_producer_actor,Actors,1
id07202,american_former_professional_basketball_player,Athletes,1
id07204,television_personality,Media and TV personalities without acting,1
id07205,wide_receiver,,0
id07206,retired_professional_squash_player,,0
id07207,singer,Singers and musicians,1
id07208,actress,Actors,1
id07209,actress,Actors,1
id07210,actor_film_producer_entrepreneur,Actors,1
id07212,defenceman_defence,,0
id07213,american_professional_wrestler,Athletes,1
id07214,singer_songwriter_actor,Actors,1
id07215,science_journalism_science_journalist,Media and TV personalities without acting,1
id07217,indian_film_actor_television_personality_host,Actors,1
id07218,unk,unk,0
id07219,british_army_officer_explorer,,0
id07220,german_pole_vaulter_who_was_world_champion_at_his_event,Athletes,1
id07221,singer_songwriter_multi_instrumentalist_record_producer,Actors,1
id07223,actor,Actors,1
id07227,actress_model,Actors,1
id07228,mixed_martial_arts_mma_fighter,Athletes,1
id07229,coach,Athletes,1
id07230,actress_filmmaker,Actors,1
id07232,actress_blogger,Actors,1
id07233,industrialist_philanthropist,,0
id07234,model_actress,Actors,1
id07235,politician_engineering_technologist,Politicians,1
id07236,actress,Actors,1
id07238,actress_singer_songwriter_director_producer_television_personality,Actors,1
id07240,indian_cricketer,Athletes,1
id07241,american_politician,Politicians,1
id07242,american_actress_producer,Actors,1
id07243,american_stand_up_comedian,Actors,1
id07244,actor,Actors,1
id07246,full_back_full_back,Athletes,1
id07247,five_time_world_champion,Athletes,1
id07250,forward_striker_striker,Athletes,1
id07251,actor,Actors,1
id07253,unk,unk,0
id07254,actress,Actors,1
id07255,actress_model,Actors,1
id07256,actress,Actors,1
id07258,actress_model,Actors,1
id07259,news_uk,,0
id07262,turkish_politician_who_has_been_the_president_of_turkey_since,Politicians,1
id07263,actor_musician_singer_songwriter,Actors,1
id07264,comedian_musician_beatboxer_actor,Actors,1
id07265,writer,Other,1
id07268,german_former_professional_boxer,Athletes,1
id07269,actress,Actors,1
id07272,italian_climber_explorer,,0
id07273,politician,Politicians,1
id07275,indian_choreographer_film_director,Actors,1
id07276,rapper_songwriter,Singers and musicians,1
id07277,actress_playback_singer,Actors,1
id07278,actress,Actors,1
id07279,brazilian_professional_mixed_martial_artist,,0
id07283,trade_union_inst,,0
id07284,german_politician_of_alliance_the_greens_party,Politicians,1
id07285,senior_citizens,,0
id07288,economist,,0
id07290,classical_violinist_academic_teacher,Other,1
id07292,actress,Actors,1
id07293,american_broadcast_television_journalist,Media and TV personalities without acting,1
id07294,model_actress_stylist_film_director_producer,Actors,1
id07295,actress_film_director_screenwriter,Actors,1
id07296,goalkeeper_goalkeeper,Athletes,1
id07297,fundamental_anthropology,,0
id07299,singer,Singers and musicians,1
id07303,israeli_politician,Politicians,1
id07305,american_former_football_coach,Athletes,1
id07306,actor_model,Actors,1
id07308,actress_singer,Actors,1
id07311,musician_singer_songwriter_record_producer,Actors,1
id07312,actor,Actors,1
id07314,actor_film_director_film_producer,Actors,1
id07316,forward_forward,Athletes,1
id07320,panamanian_politician,Politicians,1
id07321,nicaraguan_former_professional_boxer,Athletes,1
id07322,defender_defender,Athletes,1
id07332,english_actor,Actors,1
id07333,actor,Actors,1
id07334,chair_of_the_fine_gael_parliamentary_party,Politicians,1
id07335,former_pornographer,,0
id07337,french_former_professional_tennis_player,Athletes,1
id07338,actor,Actors,1
id07341,journalist,Media and TV personalities without acting,1
id07342,fitness_instructor_actor_video_producer,Actors,1
id07343,actor,Actors,1
id07344,activist_programmer,,0
id07345,slovak_politician_economist,Politicians,1
id07346,american_attorney,Other,1
id07349,flanker_flanker,,0
id07350,unk,unk,0
id07351,musician_songwriter_singer,Singers and musicians,1
id07352,american_chef,,0
id07353,head_coach,Athletes,1
id07354,safety_safety,,0
id07355,actor,Actors,1
id07356,actor_comedian_author_dubber,Actors,1
id07357,politician,Politicians,1
id07358,coach,Athletes,1
id07359,businessman,Other,1
id07360,businessman,Other,1
id07361,musician,Singers and musicians,1
id07362,television_host_actress_producer,Actors,1
id07363,american_professional_golfer_who_plays_on_the_pga_tour,Athletes,1
id07366,comma_separated_entries_actor_producer_director_television_personality,Actors,1
id07367,australian_cricket_coach_commentator,Media and TV personalities without acting,1
id07368,point_guard,,0
id07369,actor_film_director_film_producer,Actors,1
id07370,singer,Singers and musicians,1
id07371,english_professional_snooker_player,,0
id07374,singer,Singers and musicians,1
id07375,swedish_football_manager,Athletes,1
id07376,actress_professional_wrestler,Actors,1
id07377,actress_film_producer_television_host_dancer,Actors,1
id07383,actress,Actors,1
id07384,centre_back,Athletes,1
id07385,french_former_professional_footballer_who_played_as_a_midfielder,Athletes,1
id07388,television_presenter,Media and TV personalities without acting,1
id07389,actress,Actors,1
id07392,actor,Actors,1
id07393,media_personality_businesswoman_socialite_model_singer_actress_dj,Actors,1
id07394,actress_model,Actors,1
id07395,indonesian_politician_economist,Politicians,1
id07396,canadian_politician,Politicians,1
id07397,singer_songwriter,Singers and musicians,1
id07398,television_personality_businessman_fashion_designer,Media and TV personalities without acting,1
id07399,rugby_union_positions_full_back_fullback,Athletes,1
id07400,comma_separated_entries_actor_filmmaker_podcast,Actors,1
id07401,actor_writer_producer_podcaster_businessman,Actors,1
id07402,american_bassist_musician,Singers and musicians,1
id07403,actor_comedian_screenwriter,Actors,1
id07404,engineer,,0
id07405,dutch_politician,Politicians,1
id07407,professional_rugby_player,Athletes,1
id07408,forward_forward,Athletes,1
id07409,previously_chairman_president,Politicians,1
id07411,chair_of_the_committee_on_women_s_rights,,0
id07412,musician_songwriter,Singers and musicians,1
id07413,actor_director_film_producer,Actors,1
id07414,actor,Actors,1
id07415,politician,Politicians,1
id07416,actor_producer_lawyer,Actors,1
id07417,record_producer_songwriter_arranger_keyboardist,Actors,1
id07418,chief_executive_officer_ceo_of_the_herjavec_group,Other,1
id07419,defender_centre_back_centre_back,Athletes,1
id07421,actor,Actors,1
id07422,businessman,Other,1
id07423,dutch_professional_football_manager,Athletes,1
id07426,american_attorney,Other,1
id07427,winger_winger,Athletes,1
id07428,professional_football_manager,Athletes,1
id07429,actor_film_director_producer,Actors,1
id07430,plastic_surgeon,,0
id07431,musician,Singers and musicians,1
id07432,journalist_politician,Politicians,1
id07433,actor,Actors,1
id07434,composer,Singers and musicians,1
id07437,italian_former_tennis_player,Athletes,1
id07438,opera_singer,Singers and musicians,1
id07439,dancer_choreographer_ballet_director,Actors,1
id07441,politician,Politicians,1
id07442,journalist,Media and TV personalities without acting,1
id07445,president_of_grupo_newcomm,Politicians,1
id07446,italian_politician,Politicians,1
id07447,defensive_midfielder,Athletes,1
id07448,driver,Athletes,1
id07452,striker_striker,Athletes,1
id07453,lyricist_composer_singer_songwriter_poet,Singers and musicians,1
id07454,actor_writer_producer_director,Actors,1
id07455,forward_forward,Athletes,1
id07456,center_center,Athletes,1
id07457,host,Media and TV personalities without acting,1
id07459,unk,unk,0
id07460,actress,Actors,1
id07461,swedish_former_professional_tennis_player,Athletes,1
id07462,actress,Actors,1
id07463,indian_former_cricketer,Athletes,1
id07465,actress_producer_director,Actors,1
id07466,striker_striker,Athletes,1
id07468,second_baseman,,0
id07469,actor,Actors,1
id07470,author,,0
id07471,actress,Actors,1
id07473,australian_former_rugby_union_player,Athletes,1
id07474,radio_personality,,0
id07477,singer_songwriter_record_producer_musician,Actors,1
id07478,canadian_professional_wrestler,Athletes,1
id07483,filipino_lawyer,Other,1
id07484,actor,Actors,1
id07489,actor,Actors,1
id07491,actor,Actors,1
id07492,musician,Singers and musicians,1
id07493,film_director,Actors,1
id07494,swiss_former_professional_tennis_player,Athletes,1
id07495,businessman,Other,1
id07496,brazilian_jiu_jitsu_instructor,,0
id07497,mississippi_state_senator,Politicians,1
id07498,indian_international_cricketer,Athletes,1
id07500,journalist,Media and TV personalities without acting,1
id07502,politician,Politicians,1
id07506,unk,unk,0
id07507,opera_singer,Singers and musicians,1
id07508,actress,Actors,1
id07510,actress,Actors,1
id07511,actor,Actors,1
id07512,driver,Athletes,1
id07517,professional_wrestler_actor_football_player,Actors,1
id07519,striker_striker,Athletes,1
id07520,singer_songwriter_record_producer,Actors,1
id07522,actress,Actors,1
id07524,actress,Actors,1
id07525,goalkeeper_goalkeeper,Athletes,1
id07526,actor,Actors,1
id07527,wing_half,,0
id07528,businessman_motorsport_executive,Other,1
id07529,politician,Politicians,1
id07531,american_author_activist_medical_doctor,,0
id07532,musician_songwriter_producer,Actors,1
id07533,defender_centre_back_centre_back,Athletes,1
id07534,politician,Politicians,1
id07535,dutch_retired_politician_of_the_labour_party,Politicians,1
id07536,politician_lawyer_lobbyist,Politicians,1
id07537,journalist,Media and TV personalities without acting,1
id07538,unk,unk,0
id07539,actress_film_director_screenwriter,Actors,1
id07540,actor_businessman,Actors,1
id07541,actor_musician_singer_songwriter,Actors,1
id07543,unk,unk,0
id07545,english_professional_snooker_player,,0
id07546,jersey_shore_jersey_shore,,0
id07547,musician_songwriter_record_producer_painter_radio_personality,Actors,1
id07548,former_ifbb_professional_bodybuilder,,0
id07549,playback_singer_music_composer,Singers and musicians,1
id07550,forward_striker_striker,Athletes,1
id07551,unk,unk,0
id07552,actor,Actors,1
id07553,former_bellator_welterweight_world_champion,Athletes,1
id07554,northern_irish_professional_golfer_who_plays_on_the_european_tour,Athletes,1
id07555,australian_rules_football_positions_midfield_midfielder,Athletes,1
id07556,british_academic_broadcaster_writer,Media and TV personalities without acting,1
id07558,canadian_retired_professional_wrestler_valet,Athletes,1
id07560,actress_producer,Actors,1
id07561,american_news_anchor,Media and TV personalities without acting,1
id07562,singer_songwriter_author,Singers and musicians,1
id07564,actress,Actors,1
id07565,actress_activist,Actors,1
id07566,csv_actress_comedian_writer_producer,Actors,1
id07567,actress_producer_writer_singer_songwriter_model,Actors,1
id07568,minister,Politicians,1
id07569,actress,Actors,1
id07570,model_model,Actors,1
id07571,model,Actors,1
id07572,german_alpine_skier,Athletes,1
id07574,television_presenter_comedian_actress,Actors,1
id07575,actress_dancer,Actors,1
id07576,singer,Singers and musicians,1
id07577,formula_one_managing_director,Actors,1
id07578,american_television_host,Media and TV personalities without acting,1
id07579,english_stand_up_comedian,Actors,1
id07580,actress_model,Actors,1
id07581,syrian_vocalist,Singers and musicians,1
id07582,archbishop_of_canterbury,,0
id07583,actress_television_personality,Actors,1
id07585,american_politician,Politicians,1
id07586,stage_acts_involving_big_cat_s,,0
id07587,american_professional_boxer,Athletes,1
id07588,irish_football_pundit_former_coach,Media and TV personalities without acting,1
id07589,american_former_professional_baseball_pitcher,Athletes,1
id07590,brazilian_american_retired_mixed_martial_artist,,0
id07591,miss_polonia_miss_polonia,,0
id07592,miss_universe_ireland_miss_universe_ireland,,0
id07593,flat_list_singer_actress_television_personality,Actors,1
id07598,actress,Actors,1
id07599,actress_singer_producer,Actors,1
id07600,actress_comedian_writer_television_presenter_mental_health_campaigner,Actors,1
id07611,actress,Actors,1
id07612,actress_singer_host,Actors,1
id07613,journalist_commentator_author,Media and TV personalities without acting,1
id07614,american_retired_greco_roman_wrestler,Athletes,1
id07615,singer,Singers and musicians,1
id07616,actor,Actors,1
id07617,actor,Actors,1
id07618,businessman,Other,1
id07620,english_comedian_actor_podcaster,Actors,1
id07621,actor_film_director,Actors,1
id07622,english_comedian_television_presenter_radio_presenter,Actors,1
id07623,activist_actor_musician_politician_writer,Actors,1
id07624,entrepreneur_writer_record_executive,Other,1
id07625,english_former_professional_football_manager,Athletes,1
id07626,unk,unk,0
id07627,unk,unk,0
id07628,point_guard,,0
id07630,television_presenter,Media and TV personalities without acting,1
id07631,singer_songwriter,Singers and musicians,1
id07635,left_back,Athletes,1
id07636,singer_songwriter_musician_actor,Actors,1
id07637,singer,Singers and musicians,1
id07638,real_estate_agent,,0
id07639,stunt_performer_television_personality_actor_comedian,Actors,1
id07640,left_midfielder,Athletes,1
id07641,actor_musician,Actors,1
id07642,singer_songwriter_record_producer_businessman,Actors,1
id07643,american_former_competition_swimmer,Athletes,1
id07644,defenceman_defense,,0
id07646,driver,Athletes,1
id07647,musician_songwriter,Singers and musicians,1
id07648,television_host_television_producer,Actors,1
id07649,cricketer,Athletes,1
id07652,second_baseman_manager_manager,Athletes,1
id07656,polish_politician,Politicians,1
id07658,rapper_singer_songwriter_actor_television_personality,Actors,1
id07660,midfielder_defensive_midfielder_defensive_midfielder,Athletes,1
id07661,singer_songwriter_record_producer,Actors,1
id07662,ceo_of_deutsche_bahn_ag,,0
id07663,political_correspondent_television_personality,Media and TV personalities without acting,1
id07664,film_director_screenwriter,Actors,1
id07666,lebanese_businessman,Other,1
id07669,singer,Singers and musicians,1
id07670,german_politician_of_the_liberal_free_democratic_party,Politicians,1
id07671,german_inactive_professional_tennis_player,Athletes,1
id07672,indian_politician,Politicians,1
id07673,french_professional_football_manager,Athletes,1
id07675,actress,Actors,1
id07678,actress,Actors,1
id07679,unk,unk,0
id07680,actress,Actors,1
id07681,pakistani_cricket_coach,Athletes,1
id07682,attacking_midfielder_second_striker,Athletes,1
id07683,actress_model,Actors,1
id07685,political_party_in_germany_founded_on_january,Politicians,1
id07686,actress,Actors,1
id07688,thriller_film_directed_by_daniel_myrick,Actors,1
id07689,indian_badminton_player,Athletes,1
id07691,centre_centre,Athletes,1
id07692,actress,Actors,1
id07693,unk,unk,0
id07694,journalist_newsreader_television_presenter,Media and TV personalities without acting,1
id07695,actress,Actors,1
id07696,forward_forward,Athletes,1
id07697,actress,Actors,1
id07700,politician,Politicians,1
id07701,musician_singer_composer,Singers and musicians,1
id07702,goalkeeper_goalkeeper,Athletes,1
id07703,defender_defender,Athletes,1
id07704,actor,Actors,1
id07705,president,Politicians,1
id07706,rlp_lf_pr_sr,,0
id07707,weather_anchor,Media and TV personalities without acting,1
id07708,actor,Actors,1
id07711,ceo_of_umami_burger,,0
id07713,actor,Actors,1
id07714,actress_talk_radio_host,Actors,1
id07715,rlp_sr_pr,,0
id07716,manager,Athletes,1
id07717,flanker_flanker,,0
id07719,businessman,Other,1
id07720,astronaut_engineer,,0
id07721,american_comedy_film_released_as_a_disney_channel_original_movie,Actors,1
id07723,singer_model_actress,Actors,1
id07724,singer_songwriter_dancer_actress_fashion_model_tv_presenter,Actors,1
id07725,american_former_artistic_gymnast,Athletes,1
id07726,irish_american_journalist_diplomat,Politicians,1
id07727,actress,Actors,1
id07728,australian_former_professional_tennis_player,Athletes,1
id07730,actor,Actors,1
id07732,centre_back,Athletes,1
id07733,central_midfielder,Athletes,1
id07734,australian_television,Media and TV personalities without acting,1
id07735,flat_list_musician_singer_composer_songwriter_humanitarian,Singers and musicians,1
id07736,actress,Actors,1
id07737,attacking_midfielder,Athletes,1
id07738,indian_film,Actors,1
id07739,singer_actress,Actors,1
id07740,rapper_singer_songwriter,Singers and musicians,1
id07741,singer_songwriter_musician,Singers and musicians,1
id07742,actress_singer_model,Actors,1
id07744,singer,Singers and musicians,1
id07745,footballer,Athletes,1
id07747,actor,Actors,1
id07748,actress,Actors,1
id07749,actor,Actors,1
id07750,businesswoman_former_actress,Actors,1
id07751,actress,Actors,1
id07752,model_actress,Actors,1
id07753,actress_singer,Actors,1
id07755,american_television_chef,Media and TV personalities without acting,1
id07756,german_journalist_talk_show_host,Media and TV personalities without acting,1
id07758,croatian_discus_thrower,,0
id07759,news_presenter_tv_host_journalist_editor,Media and TV personalities without acting,1
id07760,television_presenter,Media and TV personalities without acting,1
id07761,spanish_businessman,Other,1
id07764,brazilian_singer_songwriter,Singers and musicians,1
id07768,actor_playback_singer_film_producer,Actors,1
id07769,actress,Actors,1
id07770,soap_opera_participant,,0
id07771,singer_television_presenter_musical_theatre_performer,Singers and musicians,1
id07773,spanish_professional_footballer_who_plays_for_la_liga_club_oviedo,Athletes,1
id07774,colombian_former_professional_tennis_player,Athletes,1
id07775,director,Actors,1
id07776,retired_american_track,,0
id07780,italian_professional_tennis_player,Athletes,1
id07783,tv_presenter,Media and TV personalities without acting,1
id07785,television_presenter,Media and TV personalities without acting,1
id07786,actress,Actors,1
id07798,actress_dancer_singer,Actors,1
id07799,television_host_radio_announcer_actress_singer,Actors,1
id07800,blogger_journalist_writer,Media and TV personalities without acting,1
id07801,right_back,Athletes,1
id07802,actress,Actors,1
id07803,singer_actress,Actors,1
id07805,actor,Actors,1
id07807,shooting_guard_point_guard,,0
id07809,studies_of_globalization,,0
id07811,actor_film_producer_film_director_celebrity_media_personality,Actors,1
id07812,japanese_businessman_video_game_programmer,Other,1
id07814,broadcast_journalist_author_producer,Actors,1
id07816,actress,Actors,1
id07818,actress,Actors,1
id07819,actor,Actors,1
id07820,actor,Actors,1
id07824,point_guard,,0
id07825,actor_film_producer,Actors,1
id07826,assistant_coach,Athletes,1
id07827,actor_director_photographer_rapper_writer,Actors,1
id07828,actor,Actors,1
id07829,actor,Actors,1
id07831,actor_director_producer,Actors,1
id07832,winger_left_wing,Athletes,1
id07833,english_professional_football_manager,Athletes,1
id07834,british_former_professional_boxer_who_competed,Athletes,1
id07835,australian_rules_football_positions_midfield_midfielder,Athletes,1
id07837,american_politician_who_served_as_the_th_governor_of_wisconsin,Politicians,1
id07838,unk,unk,0
id07839,actress,Actors,1
id07840,unk,unk,0
id07841,actor,Actors,1
id07844,centre_back,Athletes,1
id07845,actor,Actors,1
id07846,actor,Actors,1
id07847,television_presenter_broadcaster_writer,Media and TV personalities without acting,1
id07848,actor_comedian_producer,Actors,1
id07849,singer_rapper_songwriter,Singers and musicians,1
id07850,american_model,Actors,1
id07851,jamaican_dancehall_singer,Singers and musicians,1
id07852,head_coach,Athletes,1
id07853,american_rapper,Singers and musicians,1
id07856,singer,Singers and musicians,1
id07857,british_sports_administrator_former_politician,Politicians,1
id07858,german_former_politician,Politicians,1
id07860,unk,unk,0
id07861,defensive_midfielder,Athletes,1
id07862,swedish_former_professional_footballer_who_played_as_a_midfielder,Athletes,1
id07863,goalkeeper_goalkeeper,Athletes,1
id07864,actor,Actors,1
id07866,filmmaker_actor,Actors,1
id07868,actor,Actors,1
id07869,american_former_professional_basketball_player,Athletes,1
id07870,german_racing_driver_who_competed_in_formula_one,Athletes,1
id07874,businessman,Other,1
id07875,actor,Actors,1
id07876,colombian_racing_driver,Athletes,1
id07882,as_party_chairman_of_act_wazalendo,Politicians,1
id07883,politician,Politicians,1
id07884,singer_tv_personality_actress_designer,Actors,1
id07885,film_director_screenwriter_producer,Actors,1
id07886,australian_former_professional_rugby_union_player,Athletes,1
id07887,musician,Singers and musicians,1
id07894,unk,unk,0
id07895,argentine_tyrolean_schlager_singer,Singers and musicians,1
id07898,bosnian_former_professional_footballer_who_played_as_a_midfielder,Athletes,1
id07901,singer_actress_songwriter,Actors,1
id07902,president,Politicians,1
id07910,actress_singer_television_personality,Actors,1
id07911,american_professional_wrestler_signed_to_all_elite_wrestling,Athletes,1
id07912,singer_songwriter,Singers and musicians,1
id07914,france_in_the_eurovision_song_contest,,0
id07916,actor,Actors,1
id07917,flat_list_singer_dancer,Singers and musicians,1
id07926,shooting_guard_point_guard,,0
id07927,nowrap_former_chairman_of_cnh_industrial,Other,1
id07928,argentine_professional_boxer,Athletes,1
id07941,actor,Actors,1
id07943,musician,Singers and musicians,1
id07944,german_former_ski_jumper,Athletes,1
id07947,actress_social_activist,Actors,1
id07948,politician,Politicians,1
id07949,actress,Actors,1
id07950,israeli_retired_tennis_player,Athletes,1
id07951,actor_model,Actors,1
id07953,dancer_choreographer,,0
id07954,actress,Actors,1
id07955,british_politician_barrister,Politicians,1
id07956,actress,Actors,1
id07957,actress,Actors,1
id07958,american_former_professional_basketball_player,Athletes,1
id07959,engineer,,0
id07960,winger_right_wing,Athletes,1
id07961,singer_songwriter,Singers and musicians,1
id07962,forward_forward,Athletes,1
id07963,irish_professional_golfer_who_plays_on_the_european_tour,Athletes,1
id07964,singer_songwriter_musician,Singers and musicians,1
id07967,american_former_professional_baseball_outfielder,Athletes,1
id07968,american_former_speed_skater,,0
